Date,Price,Open,High,Low,Vol.,Change %
4/3/2018,21335.20,20627.40,21512.10,20475.70,20820000.00,0.03
4/4/2018,21183.50,21739.70,21840.80,21183.50,10200000.00,-0.01
4/5/2018,21183.50,21335.20,21411.00,21031.80,7620000.00,0.00
4/6/2018,21183.50,21234.10,21562.70,21107.70,10400000.00,0.00
4/9/2018,22396.90,21234.10,22396.90,21183.50,15470000.00,0.06
4/10/2018,21992.40,22295.80,22447.50,21764.90,11600000.00,-0.02
4/11/2018,21133.00,22043.00,22093.60,21082.40,13980000.00,-0.04
4/12/2018,21234.10,20981.30,21461.60,20627.40,10500000.00,0.00
4/13/2018,20880.20,21486.90,21486.90,20779.10,5440000.00,-0.02
4/16/2018,20930.70,20779.10,21335.20,20273.50,5680000.00,0.00
4/17/2018,21234.10,20981.30,21234.10,20677.90,4140000.00,0.01
4/18/2018,20981.30,21335.20,21486.90,20981.30,6390000.00,-0.01
4/19/2018,20526.30,20728.50,21031.80,20450.40,8600000.00,-0.02
4/20/2018,21234.10,20526.30,21234.10,20248.20,7530000.00,0.03
4/23/2018,19767.90,21183.50,21284.60,19767.90,9840000.00,-0.07
4/24/2018,18908.40,19717.40,19818.50,18908.40,8160000.00,-0.04
4/26/2018,17593.90,18908.40,18933.70,17593.90,18380000.00,-0.07
4/27/2018,18200.60,17341.20,18554.50,17341.20,9130000.00,0.03
5/2/2018,17593.90,18352.30,18428.10,17543.40,6360000.00,-0.03
5/3/2018,17695.10,17341.20,17897.30,16532.20,8890000.00,0.01
5/4/2018,17315.90,17947.90,17998.40,17240.00,4440000.00,-0.02
5/7/2018,18402.90,17644.50,18478.70,17189.50,6470000.00,0.06
5/8/2018,18099.50,18200.60,18605.10,18099.50,6560000.00,-0.02
5/9/2018,18099.50,18049.00,18301.80,17897.30,6760000.00,0.00
5/10/2018,17341.20,17947.90,18074.20,17189.50,6620000.00,-0.04
5/11/2018,17492.80,17189.50,17492.80,16835.60,8480000.00,0.01
5/14/2018,17695.10,17695.10,17897.30,17391.70,6000000.00,0.01
5/15/2018,17947.90,17846.70,18175.40,17745.60,6650000.00,0.01
5/16/2018,17442.30,17745.60,17947.90,17290.60,5450000.00,-0.03
5/17/2018,16987.30,17492.80,17644.50,16987.30,7530000.00,-0.03
5/18/2018,16683.90,17189.50,17265.30,16178.30,7620000.00,-0.02
5/21/2018,16178.30,16835.60,16936.70,16178.30,6290000.00,-0.03
5/22/2018,15192.50,15672.80,16279.50,15066.10,13280000.00,-0.06
5/23/2018,15773.90,15167.20,15773.90,15066.10,11760000.00,0.04
5/24/2018,15394.70,15672.80,15900.30,15344.10,5040000.00,-0.02
5/25/2018,14914.40,15394.70,15748.60,14914.40,7770000.00,-0.03
5/28/2018,13903.30,14914.40,14914.40,13878.00,15330000.00,-0.07
5/29/2018,14863.90,14408.80,14863.90,14054.90,8580000.00,0.07
5/30/2018,15141.90,14762.70,15420.00,14762.70,9760000.00,0.02
5/31/2018,16178.30,15116.60,16178.30,14965.00,13650000.00,0.07
6/1/2018,16355.30,16178.30,16633.40,16077.20,15320000.00,0.01
6/4/2018,16886.10,16330.00,17037.80,15976.10,9530000.00,0.03
6/5/2018,16936.70,16785.00,16962.00,16507.00,10490000.00,0.00
6/6/2018,17138.90,16734.50,17189.50,16582.80,7490000.00,0.01
6/7/2018,16860.90,17189.50,17214.80,16835.60,9100000.00,-0.02
6/8/2018,17189.50,16785.00,17189.50,16683.90,7580000.00,0.02
6/11/2018,17214.80,16911.40,17644.50,16886.10,7710000.00,0.00
6/12/2018,16987.30,17037.80,17240.00,16431.10,13000000.00,-0.01
6/13/2018,17164.20,17037.80,17189.50,16886.10,5310000.00,0.01
6/14/2018,16481.70,17164.20,17341.20,16481.70,7840000.00,-0.04
6/15/2018,16936.70,16431.10,16936.70,16228.90,6690000.00,0.03
6/18/2018,15799.20,16683.90,16936.70,15773.90,10900000.00,-0.07
6/19/2018,15672.80,15217.80,15672.80,14712.20,15790000.00,-0.01
6/20/2018,15925.60,15698.00,16127.80,15369.40,5910000.00,0.02
6/21/2018,15622.20,15698.00,15824.40,15420.00,5270000.00,-0.02
6/22/2018,15976.10,15318.90,16026.70,15217.80,5980000.00,0.02
6/25/2018,16001.40,16279.50,16279.50,15976.10,4320000.00,0.00
6/26/2018,15875.00,15672.80,15976.10,15647.50,3050000.00,-0.01
6/27/2018,15015.50,15875.00,16026.70,15015.50,5590000.00,-0.05
6/28/2018,14408.80,14813.30,15066.10,14408.80,9720000.00,-0.04
6/29/2018,14408.80,14459.40,14762.70,14257.20,3850000.00,0.00
7/2/2018,13903.30,14156.10,14358.30,13448.20,12780000.00,-0.04
7/3/2018,13043.80,14004.40,14080.20,13043.80,10840000.00,-0.06
7/4/2018,13776.90,13144.90,13802.10,12740.40,7160000.00,0.06
7/5/2018,13574.60,13650.50,13827.40,12942.70,5350000.00,-0.01
7/6/2018,14459.40,13574.60,14510.00,13296.60,12810000.00,0.07
7/9/2018,14054.90,14484.70,14661.60,13953.80,5510000.00,-0.03
7/10/2018,13979.10,14054.90,14333.00,13953.80,4220000.00,-0.01
7/11/2018,13144.90,13423.00,13574.60,13043.80,9930000.00,-0.06
7/12/2018,13195.50,13144.90,13675.80,13043.80,4230000.00,0.00
7/13/2018,13878.00,13549.40,13903.30,13246.00,6010000.00,0.05
7/16/2018,13802.10,13903.30,14080.20,13675.80,4250000.00,-0.01
7/17/2018,14054.90,13650.50,14105.50,13524.10,6020000.00,0.02
7/18/2018,14762.70,14257.20,14788.00,14181.30,9830000.00,0.05
7/19/2018,14611.10,14661.60,14863.90,14510.00,6440000.00,-0.01
7/20/2018,14737.50,14434.10,14737.50,14181.30,8190000.00,0.01
7/23/2018,14231.90,14560.50,14762.70,14231.90,7550000.00,-0.03
7/24/2018,13852.70,14231.90,14257.20,13726.30,5030000.00,-0.03
7/25/2018,13397.70,13852.70,14054.90,13397.70,4880000.00,-0.03
7/26/2018,14004.40,13397.70,14004.40,13296.60,6330000.00,0.05
7/27/2018,14105.50,14105.50,14307.70,13979.10,4830000.00,0.01
7/30/2018,14459.40,14206.60,14459.40,14105.50,6760000.00,0.03
7/31/2018,14611.10,14459.40,14762.70,14257.20,11960000.00,0.01
8/1/2018,14661.60,14611.10,15116.60,14560.50,8550000.00,0.00
8/2/2018,14838.60,14459.40,14838.60,14307.70,7940000.00,0.01
8/3/2018,14686.90,15015.50,15015.50,14636.30,4720000.00,-0.01
8/6/2018,14459.40,14611.10,14762.70,14358.30,3500000.00,-0.02
8/7/2018,14636.30,14408.80,14737.50,14358.30,3830000.00,0.01
8/8/2018,14939.70,14737.50,14965.00,14661.60,4730000.00,0.02
8/9/2018,14965.00,15015.50,15369.40,14965.00,7240000.00,0.00
8/10/2018,15318.90,14965.00,15344.10,14889.10,6210000.00,0.02
8/13/2018,15925.60,15217.80,15925.60,15141.90,8050000.00,0.04
8/14/2018,15672.80,15824.40,15875.00,15622.20,5870000.00,-0.02
8/15/2018,15167.20,15672.80,15723.30,15066.10,5870000.00,-0.03
8/16/2018,15066.10,15066.10,15091.40,14686.90,6300000.00,-0.01
8/17/2018,15015.50,15318.90,15369.40,15015.50,5150000.00,0.00
8/20/2018,14737.50,15015.50,15116.60,14712.20,4010000.00,-0.02
8/21/2018,15470.50,14737.50,15470.50,14737.50,6820000.00,0.05
8/22/2018,15268.30,15622.20,15622.20,15268.30,4480000.00,-0.01
8/23/2018,15445.30,15293.60,15521.10,15217.80,3480000.00,0.01
8/24/2018,15268.30,15445.30,15521.10,15167.20,4760000.00,-0.01
8/27/2018,15596.90,15420.00,15799.20,15369.40,7500000.00,0.02
8/28/2018,16026.70,15672.80,16127.80,15647.50,12050000.00,0.03
8/29/2018,16127.80,15925.60,16153.10,15799.20,7200000.00,0.01
8/30/2018,16304.70,16001.40,16304.70,15875.00,7390000.00,0.01
8/31/2018,15976.10,16102.50,16304.70,15976.10,5130000.00,-0.02
9/4/2018,15521.10,15824.40,15976.10,15495.80,5470000.00,-0.03
9/5/2018,15622.20,15420.00,15647.50,15268.30,6270000.00,0.01
9/6/2018,15622.20,15546.40,15672.80,15470.50,3490000.00,0.00
9/7/2018,15925.60,15622.20,15925.60,15596.90,6650000.00,0.02
9/10/2018,15824.40,15824.40,15976.10,15799.20,4390000.00,-0.01
9/11/2018,16279.50,15723.30,16279.50,15723.30,9800000.00,0.03
9/12/2018,16026.70,16405.90,16431.10,16026.70,7480000.00,-0.02
9/13/2018,16077.20,16153.10,16279.50,16026.70,4520000.00,0.00
9/14/2018,16228.90,16077.20,16380.60,16077.20,5370000.00,0.01
9/17/2018,15824.40,16077.20,16203.60,15824.40,3650000.00,-0.02
9/18/2018,16178.30,15672.80,16178.30,15571.70,5820000.00,0.02
9/19/2018,16304.70,16279.50,16380.60,16178.30,7800000.00,0.01
9/20/2018,16481.70,16279.50,16582.80,16254.20,7770000.00,0.01
9/21/2018,16633.40,16683.90,16785.00,16507.00,12000000.00,0.01
9/24/2018,16759.80,16810.30,16860.90,16658.60,5100000.00,0.01
9/25/2018,16658.60,16658.60,16835.60,16582.80,5560000.00,-0.01
9/26/2018,16683.90,16633.40,16886.10,16633.40,4990000.00,0.00
9/27/2018,16987.30,16785.00,17088.40,16683.90,7360000.00,0.02
9/28/2018,16936.70,17037.80,17088.40,16936.70,5480000.00,0.00
10/1/2018,16785.00,16936.70,16987.30,16734.50,4600000.00,-0.01
10/2/2018,16709.20,16709.20,16911.40,16658.60,5060000.00,0.00
10/3/2018,16860.90,16785.00,16860.90,16683.90,4390000.00,0.01
10/4/2018,17356.00,17043.30,17356.00,16939.00,6350000.00,0.03
10/5/2018,16991.20,17199.60,17356.00,16991.20,5920000.00,-0.02
10/8/2018,16965.10,16886.90,17121.50,16756.60,4220000.00,0.00
10/9/2018,17017.20,16965.10,17095.40,16913.00,2260000.00,0.00
10/10/2018,16991.20,17043.30,17095.40,16678.40,4110000.00,0.00
10/11/2018,15818.50,16261.50,16626.30,15818.50,16810000.00,-0.07
10/12/2018,16131.20,15688.20,16209.40,15349.40,8390000.00,0.02
10/15/2018,15792.40,16131.20,16131.20,15714.20,3130000.00,-0.02
10/16/2018,15818.50,15844.50,15896.60,15636.00,3630000.00,0.00
10/17/2018,16053.00,16105.10,16131.20,15948.80,4340000.00,0.01
10/18/2018,15844.50,15896.60,16053.00,15792.40,3460000.00,-0.01
10/19/2018,15714.20,15583.90,15896.60,15479.70,3910000.00,-0.01
10/22/2018,15636.00,15896.60,16000.90,15636.00,3910000.00,-0.01
10/23/2018,15114.80,15375.40,15531.80,14880.30,7600000.00,-0.03
10/24/2018,14750.00,15114.80,15297.30,14750.00,7240000.00,-0.02
10/25/2018,14593.60,13811.80,14697.90,13811.80,6970000.00,-0.01
10/26/2018,14359.10,14776.10,14854.20,14359.10,4210000.00,-0.02
10/29/2018,14280.90,14333.00,14359.10,14124.60,3340000.00,-0.01
10/30/2018,14333.00,14333.00,14671.80,14150.60,3330000.00,0.00
10/31/2018,14932.40,14593.60,15010.60,14515.50,4100000.00,0.04
11/1/2018,14593.60,14984.50,15010.60,14567.60,4020000.00,-0.02
11/2/2018,15010.60,14723.90,15114.80,14645.80,5680000.00,0.03
11/5/2018,15062.70,14802.10,15167.00,14750.00,3110000.00,0.00
11/6/2018,14906.40,15167.00,15219.10,14906.40,3410000.00,-0.01
11/7/2018,14854.20,14906.40,14984.50,14619.70,3180000.00,0.00
11/8/2018,14932.40,15114.80,15114.80,14932.40,3000000.00,0.01
11/9/2018,14489.40,14854.20,14906.40,14489.40,2600000.00,-0.03
11/12/2018,14750.00,14333.00,14750.00,14228.80,3190000.00,0.02
11/13/2018,14515.50,14333.00,14671.80,14333.00,2030000.00,-0.02
11/14/2018,14489.40,14515.50,14697.90,14254.90,1950000.00,0.00
11/15/2018,14385.20,14489.40,14541.50,14254.90,1880000.00,-0.01
11/16/2018,14437.30,14489.40,14593.60,14333.00,2400000.00,0.00
11/19/2018,14854.20,14541.50,14854.20,14541.50,3600000.00,0.03
11/20/2018,14802.10,14671.80,14828.20,14671.80,2280000.00,0.00
11/21/2018,15062.70,14593.60,15062.70,14541.50,2750000.00,0.02
11/22/2018,14932.40,15062.70,15114.80,14880.30,2010000.00,-0.01
11/23/2018,14541.50,14932.40,14932.40,14541.50,2310000.00,-0.03
11/26/2018,14489.40,14437.30,14567.60,14437.30,1880000.00,0.00
11/27/2018,14567.60,14567.60,14697.90,14489.40,2750000.00,0.01
11/28/2018,14697.90,14567.60,14697.90,14463.30,2640000.00,0.01
11/29/2018,14750.00,14854.20,14984.50,14723.90,3580000.00,0.00
11/30/2018,14854.20,14723.90,14854.20,14671.80,1830000.00,0.01
12/3/2018,15453.60,15167.00,15453.60,15114.80,6210000.00,0.04
12/4/2018,15349.40,15375.40,15505.70,15245.10,3630000.00,-0.01
12/5/2018,15375.40,15167.00,15427.60,15114.80,5040000.00,0.00
12/6/2018,15323.30,15323.30,15427.60,15271.20,4320000.00,0.00
12/7/2018,15453.60,15375.40,15583.90,15375.40,3750000.00,0.01
12/10/2018,15245.10,15271.20,15375.40,15245.10,1800000.00,-0.01
12/11/2018,15193.00,15245.10,15323.30,15140.90,1440000.00,0.00
12/12/2018,15453.60,15297.30,15453.60,15219.10,1600000.00,0.02
12/13/2018,15479.70,15531.80,15636.00,15479.70,3260000.00,0.00
12/14/2018,15271.20,15323.30,15453.60,15271.20,2020000.00,-0.01
12/17/2018,14880.30,15167.00,15245.10,14880.30,2720000.00,-0.03
12/18/2018,14697.90,14489.40,14880.30,14489.40,3340000.00,-0.01
12/19/2018,14645.80,14828.20,14828.20,14541.50,2280000.00,0.00
12/20/2018,14671.80,14619.70,14854.20,14567.60,1570000.00,0.00
12/21/2018,14515.50,14593.60,14593.60,14515.50,2280000.00,-0.01
12/24/2018,14072.40,14489.40,14593.60,14020.30,3530000.00,-0.03
12/25/2018,13994.30,13785.80,14020.30,13447.00,4740000.00,-0.01
12/26/2018,13890.00,13968.20,14124.60,13864.00,1880000.00,-0.01
12/27/2018,14072.40,14176.70,14307.00,14072.40,2040000.00,0.01
12/28/2018,13890.00,14072.40,14124.60,13864.00,1810000.00,-0.01
1/2/2019,13811.80,13916.10,14020.30,13681.50,2060000.00,-0.01
1/3/2019,13551.20,13811.80,13811.80,13420.90,2830000.00,-0.02
1/4/2019,13551.20,13551.20,13655.50,13264.60,2090000.00,0.00
1/7/2019,13577.30,13968.20,13968.20,13577.30,1250000.00,0.00
1/8/2019,13394.90,13629.40,13629.40,13368.80,2210000.00,-0.01
1/9/2019,13420.90,13551.20,13603.40,13394.90,2790000.00,0.00
1/10/2019,13316.70,13394.90,13525.20,13316.70,2050000.00,-0.01
1/11/2019,13629.40,13394.90,13707.60,13394.90,3080000.00,0.02
1/14/2019,13447.00,13655.50,13655.50,13447.00,1320000.00,-0.01
1/15/2019,13551.20,13447.00,13577.30,13420.90,1690000.00,0.01
1/16/2019,13420.90,13577.30,13603.40,13368.80,2480000.00,-0.01
1/17/2019,13134.30,13420.90,13447.00,13108.20,3140000.00,-0.02
1/18/2019,13108.20,13134.30,13212.50,12977.90,2580000.00,0.00
1/21/2019,13342.80,13108.20,13499.10,13108.20,2880000.00,0.02
1/22/2019,13316.70,13342.80,13499.10,13316.70,1960000.00,0.00
1/23/2019,13264.60,13238.50,13394.90,13186.40,2010000.00,0.00
1/24/2019,13316.70,13394.90,13447.00,13290.60,2070000.00,0.00
1/25/2019,13655.50,13316.70,13707.60,13316.70,4100000.00,0.03
1/28/2019,13577.30,13655.50,13733.70,13525.20,2140000.00,-0.01
1/29/2019,13655.50,13629.40,13655.50,13473.10,1710000.00,0.01
1/30/2019,13551.20,13655.50,13655.50,13551.20,1650000.00,-0.01
1/31/2019,13603.40,13603.40,13811.80,13473.10,2660000.00,0.00
2/1/2019,13603.40,13499.10,13655.50,13499.10,1670000.00,0.00
2/11/2019,14020.30,13707.60,14020.30,13655.50,3300000.00,0.03
2/12/2019,14150.60,14020.30,14333.00,13968.20,5960000.00,0.01
2/13/2019,14176.70,14202.70,14333.00,14150.60,3940000.00,0.00
2/14/2019,14124.60,14124.60,14228.80,14098.50,2410000.00,0.00
2/15/2019,13994.30,14072.40,14150.60,13942.10,3100000.00,-0.01
2/18/2019,14124.60,14150.60,14202.70,14046.40,2970000.00,0.01
2/19/2019,14202.70,14124.60,14411.20,14124.60,5780000.00,0.01
2/20/2019,14333.00,14202.70,14385.20,14202.70,3900000.00,0.01
2/21/2019,14541.50,14359.10,14541.50,14333.00,4860000.00,0.01
2/22/2019,14723.90,14593.60,14750.00,14437.30,5300000.00,0.01
2/25/2019,14906.40,14854.20,15010.60,14828.20,5530000.00,0.01
2/26/2019,14854.20,14750.00,14958.50,14671.80,4850000.00,0.00
2/27/2019,14723.90,14854.20,14906.40,14723.90,2100000.00,-0.01
2/28/2019,14541.50,14697.90,14854.20,14463.30,3870000.00,-0.01
3/1/2019,14697.90,14541.50,14697.90,14541.50,1770000.00,0.01
3/4/2019,15062.70,14750.00,15088.80,14750.00,3900000.00,0.02
3/5/2019,15010.60,15010.60,15167.00,14854.20,3310000.00,0.00
3/6/2019,15010.60,15114.80,15114.80,14880.30,1530000.00,0.00
3/7/2019,14984.50,14880.30,15140.90,14880.30,3220000.00,0.00
3/8/2019,14828.20,14854.20,14958.50,14802.10,2890000.00,-0.01
3/11/2019,14906.40,14828.20,14906.40,14723.90,2010000.00,0.01
3/12/2019,15010.60,15062.70,15062.70,14802.10,1710000.00,0.01
3/13/2019,15323.30,15062.70,15349.40,15062.70,4490000.00,0.02
3/14/2019,15349.40,15375.40,15427.60,15193.00,1920000.00,0.00
3/15/2019,15375.40,15375.40,15375.40,15193.00,2600000.00,0.00
3/18/2019,15219.10,15401.50,15401.50,15140.90,2530000.00,-0.01
3/19/2019,15062.70,15271.20,15323.30,15062.70,2000000.00,-0.01
3/20/2019,14880.30,15062.70,15062.70,14723.90,2380000.00,-0.01
3/21/2019,14228.80,14880.30,14906.40,14228.80,2910000.00,-0.04
3/22/2019,14333.00,14385.20,14567.60,14280.90,2070000.00,0.01
3/25/2019,13968.20,13968.20,14124.60,13864.00,2350000.00,-0.03
3/26/2019,14124.60,14124.60,14228.80,14046.40,1120000.00,0.01
3/27/2019,14124.60,14333.00,14333.00,14098.50,1340000.00,0.00
3/28/2019,14098.50,14124.60,14176.70,14046.40,1060000.00,0.00
3/29/2019,14176.70,14228.80,14254.90,14098.50,2400000.00,0.01
4/1/2019,14437.30,14280.90,14489.40,14202.70,1710000.00,0.02
4/2/2019,14437.30,14593.60,14619.70,14280.90,1040000.00,0.00
4/3/2019,14254.90,14333.00,14385.20,14254.90,853600.00,-0.01
4/4/2019,14228.80,14280.90,14411.20,14228.80,1220000.00,0.00
4/5/2019,14333.00,14228.80,14359.10,14228.80,1160000.00,0.01
4/8/2019,14489.40,14359.10,14489.40,14333.00,1930000.00,0.01
4/9/2019,14593.60,14541.50,14619.70,14489.40,3250000.00,0.01
4/10/2019,14307.00,14333.00,14541.50,14280.90,1380000.00,-0.02
4/11/2019,14202.70,14333.00,14385.20,14202.70,1090000.00,-0.01
4/12/2019,14072.40,14202.70,14202.70,14072.40,1390000.00,-0.01
4/16/2019,13942.10,14046.40,14046.40,13864.00,1890000.00,-0.01
4/17/2019,13837.90,13942.10,14072.40,13811.80,1990000.00,-0.01
4/18/2019,13551.20,13811.80,13864.00,13473.10,3180000.00,-0.02
4/19/2019,13551.20,13733.70,13759.70,13525.20,1240000.00,0.00
4/22/2019,13134.30,13394.90,13525.20,13030.00,3590000.00,-0.03
4/23/2019,13108.20,13134.30,13212.50,13056.10,2840000.00,0.00
4/24/2019,13394.90,13238.50,13420.90,13186.40,1300000.00,0.02
4/25/2019,13290.60,13394.90,13394.90,13238.50,2120000.00,-0.01
4/26/2019,13447.00,13342.80,13447.00,13212.50,2830000.00,0.01
5/2/2019,13342.80,13473.10,13577.30,13342.80,1610000.00,-0.01
5/3/2019,13499.10,13238.50,13499.10,13238.50,1820000.00,0.01
5/6/2019,13134.30,13290.60,13290.60,13004.00,4600000.00,-0.03
5/7/2019,12977.90,13290.60,13316.70,12925.80,4210000.00,-0.01
5/8/2019,12873.70,12873.70,13056.10,12743.40,2390000.00,-0.01
5/9/2019,12821.60,12951.90,13004.00,12769.40,1680000.00,0.00
5/10/2019,13056.10,12873.70,13108.20,12821.60,2110000.00,0.02
5/13/2019,13134.30,13082.20,13160.30,13030.00,1410000.00,0.01
5/14/2019,13056.10,13030.00,13108.20,12951.90,4270000.00,-0.01
5/15/2019,13420.90,13186.40,13499.10,13082.20,4820000.00,0.03
5/16/2019,13316.70,13420.90,13499.10,13316.70,1830000.00,-0.01
5/17/2019,13394.90,13316.70,13499.10,13290.60,3650000.00,0.01
5/20/2019,13603.40,13420.90,13629.40,13368.80,4990000.00,0.02
5/21/2019,13577.30,13655.50,13707.60,13525.20,2850000.00,0.00
5/22/2019,13577.30,13551.20,13681.50,13525.20,2770000.00,0.00
5/23/2019,13577.30,13394.90,13577.30,13394.90,2040000.00,0.00
5/24/2019,13316.70,13499.10,13525.20,13264.60,3540000.00,-0.02
5/27/2019,13212.50,13316.70,13342.80,13212.50,1270000.00,-0.01
5/28/2019,13134.30,13186.40,13212.50,13056.10,2210000.00,-0.01
5/29/2019,13056.10,13134.30,13186.40,13004.00,1430000.00,-0.01
5/30/2019,13082.20,13056.10,13212.50,12951.90,1310000.00,0.00
5/31/2019,12951.90,13082.20,13134.30,12951.90,1680000.00,-0.01
6/3/2019,12899.70,12873.70,12951.90,12795.50,2000000.00,0.00
6/4/2019,12925.80,12951.90,12977.90,12795.50,1180000.00,0.00
6/5/2019,12951.90,13108.20,13108.20,12951.90,1450000.00,0.00
6/6/2019,12873.70,12925.80,12977.90,12743.40,2050000.00,-0.01
6/7/2019,13056.10,12977.90,13056.10,12977.90,1080000.00,0.01
6/10/2019,13134.30,13108.20,13212.50,13082.20,1580000.00,0.01
6/11/2019,13134.30,13134.30,13160.30,13082.20,915160.00,0.00
6/12/2019,12951.90,13134.30,13134.30,12925.80,904850.00,-0.01
6/13/2019,12925.80,12873.70,12977.90,12847.60,1120000.00,0.00
6/14/2019,12925.80,12925.80,13056.10,12925.80,668230.00,0.00
6/17/2019,12821.60,12873.70,12977.90,12821.60,1020000.00,-0.01
6/18/2019,12743.40,12821.60,12873.70,12743.40,1550000.00,-0.01
6/19/2019,12925.80,12847.60,12951.90,12821.60,1110000.00,0.01
6/20/2019,13082.20,12951.90,13160.30,12925.80,2360000.00,0.01
6/21/2019,13082.20,13082.20,13238.50,13082.20,3020000.00,0.00
6/24/2019,12977.90,13134.30,13160.30,12873.70,3230000.00,-0.01
6/25/2019,12951.90,12899.70,13030.00,12899.70,1210000.00,0.00
6/26/2019,12925.80,12899.70,13004.00,12899.70,1840000.00,0.00
6/27/2019,12821.60,12873.70,12925.80,12769.40,2530000.00,-0.01
6/28/2019,12925.80,12925.80,12925.80,12795.50,1040000.00,0.01
7/1/2019,13030.00,13056.10,13082.20,12925.80,1610000.00,0.01
7/2/2019,12899.70,13030.00,13056.10,12873.70,887770.00,-0.01
7/3/2019,12951.90,12977.90,12977.90,12873.70,807690.00,0.00
7/4/2019,13134.30,12951.90,13186.40,12899.70,3190000.00,0.01
7/5/2019,13212.50,13290.60,13290.60,13134.30,3290000.00,0.01
7/8/2019,13082.20,13212.50,13212.50,13030.00,1670000.00,-0.01
7/9/2019,13056.10,13056.10,13108.20,12951.90,1690000.00,0.00
7/10/2019,12977.90,13056.10,13160.30,12977.90,1590000.00,-0.01
7/11/2019,13082.20,13082.20,13108.20,13030.00,1480000.00,0.01
7/12/2019,13056.10,13160.30,13212.50,13030.00,1960000.00,0.00
7/15/2019,13030.00,13030.00,13056.10,12977.90,1290000.00,0.00
7/16/2019,13030.00,13004.00,13082.20,13004.00,1490000.00,0.00
7/17/2019,13447.00,13082.20,13499.10,13030.00,6280000.00,0.03
7/18/2019,13316.70,13316.70,13420.90,13290.60,2170000.00,-0.01
7/19/2019,13342.80,13368.80,13447.00,13316.70,2490000.00,0.00
7/22/2019,13056.10,13238.50,13264.60,12977.90,3090000.00,-0.02
7/23/2019,13082.20,13134.30,13160.30,13030.00,1380000.00,0.00
7/24/2019,12873.70,13160.30,13160.30,12847.60,2580000.00,-0.02
7/25/2019,12691.30,12847.60,12925.80,12665.20,2980000.00,-0.01
7/26/2019,12717.30,12691.30,12795.50,12587.00,1610000.00,0.00
7/29/2019,12561.00,12743.40,12769.40,12561.00,1010000.00,-0.01
7/30/2019,12170.10,12561.00,12691.30,12170.10,2400000.00,-0.03
7/31/2019,12091.90,12039.80,12170.10,11935.50,2560000.00,-0.01
8/1/2019,12144.00,12091.90,12222.20,12039.80,741280.00,0.00
8/2/2019,12013.70,11987.60,12117.90,11883.40,1580000.00,-0.01
8/5/2019,11622.80,11987.60,12013.70,11622.80,2430000.00,-0.03
8/6/2019,11284.00,11362.20,11414.30,11205.80,3240000.00,-0.03
8/7/2019,11049.50,11284.00,11466.40,11023.40,3070000.00,-0.02
8/8/2019,11049.50,11049.50,11310.10,10814.90,4350000.00,0.00
8/9/2019,11466.40,11284.00,11570.70,11205.80,3700000.00,0.04
8/12/2019,11544.60,11518.60,11596.70,11362.20,1820000.00,0.01
8/13/2019,11388.30,11336.10,11388.30,11258.00,1890000.00,-0.01
8/14/2019,11362.20,11466.40,11492.50,11336.10,2330000.00,0.00
8/15/2019,11388.30,11205.80,11388.30,10997.40,3790000.00,0.00
8/16/2019,11596.70,11388.30,11883.40,11310.10,4210000.00,0.02
8/19/2019,11570.70,11753.10,11753.10,11466.40,1440000.00,0.00
8/20/2019,11518.60,11570.70,11674.90,11492.50,2180000.00,0.00
8/21/2019,11727.00,11466.40,11727.00,11440.40,3830000.00,0.02
8/22/2019,11674.90,11753.10,11805.20,11622.80,1670000.00,0.00
8/23/2019,11622.80,11674.90,11674.90,11518.60,1470000.00,0.00
8/26/2019,11258.00,11205.80,11414.30,11205.80,2890000.00,-0.03
8/27/2019,11153.70,11336.10,11362.20,11127.70,2120000.00,-0.01
8/28/2019,11127.70,11153.70,11231.90,11101.60,832080.00,0.00
8/29/2019,11023.40,11101.60,11153.70,10997.40,1390000.00,-0.01
8/30/2019,11205.80,11101.60,11231.90,11101.60,1210000.00,0.02
9/3/2019,11179.80,11127.70,11205.80,11023.40,921410.00,0.00
9/4/2019,11153.70,11127.70,11153.70,11023.40,1050000.00,0.00
9/5/2019,11101.60,11205.80,11231.90,11049.50,1240000.00,0.00
9/6/2019,10997.40,10997.40,11127.70,10997.40,799940.00,-0.01
9/9/2019,10893.10,10945.20,10997.40,10841.00,1460000.00,-0.01
9/10/2019,10788.90,11049.50,11049.50,10788.90,1870000.00,-0.01
9/11/2019,10814.90,10841.00,10867.10,10736.80,963490.00,0.00
9/12/2019,10867.10,10867.10,10945.20,10814.90,1150000.00,0.00
9/13/2019,11127.70,10893.10,11205.80,10867.10,4860000.00,0.02
9/16/2019,11179.80,11205.80,11336.10,11179.80,3930000.00,0.00
9/17/2019,11284.00,11179.80,11284.00,11101.60,2190000.00,0.01
9/18/2019,11258.00,11336.10,11414.30,11231.90,3430000.00,0.00
9/19/2019,11336.10,11336.10,11336.10,11153.70,2500000.00,0.01
9/20/2019,11179.80,11362.20,11362.20,11127.70,5710000.00,-0.01
9/23/2019,11127.70,11258.00,11284.00,11127.70,2560000.00,0.00
9/24/2019,11284.00,11127.70,11440.40,11101.60,4060000.00,0.01
9/25/2019,11284.00,11258.00,11336.10,11179.80,2480000.00,0.00
9/26/2019,11805.20,11362.20,11805.20,11362.20,10800000.00,0.05
9/27/2019,12091.90,11857.30,12117.90,11779.20,6860000.00,0.02
